name,url,date,wins,cluster
Gabula Vabaza,http://boxrec.com/boxer/36527,2004-09-17,18,1
Natascha Ragosina,http://boxrec.com/boxer/262676,2004-09-18,2,0
Laila Ali,http://boxrec.com/boxer/14260,2004-09-24,19,1
Bettina Csabi,http://boxrec.com/boxer/69995,2004-09-25,21,1
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2004-10-08,25,1
JD Chapman,http://boxrec.com/boxer/152786,2004-10-09,12,2
Natascha Ragosina,http://boxrec.com/boxer/262676,2004-10-16,3,0
Joe Calzaghe,http://boxrec.com/boxer/5364,2004-10-22,38,3
Briamah Kamoko,http://boxrec.com/boxer/90061,2004-10-29,12,2
Bettina Csabi,http://boxrec.com/boxer/69995,2004-11-06,22,1
Gabula Vabaza,http://boxrec.com/boxer/36527,2004-12-03,19,1
Cristian Bejarano,http://boxrec.com/boxer/36470,2004-12-04,11,2
Natascha Ragosina,http://boxrec.com/boxer/262676,2004-12-11,4,0
Briamah Kamoko,http://boxrec.com/boxer/90061,2005-01-14,13,2
Natascha Ragosina,http://boxrec.com/boxer/262676,2005-01-15,5,0
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2005-01-22,33,3
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2005-01-28,26,1
Laila Ali,http://boxrec.com/boxer/14260,2005-02-11,20,1
Marcos Geraldo Jr,http://boxrec.com/boxer/209463,2005-02-11,5,0
Gabula Vabaza,http://boxrec.com/boxer/36527,2005-02-25,20,1
Cristian Bejarano,http://boxrec.com/boxer/36470,2005-03-11,12,2
Marcos Geraldo Jr,http://boxrec.com/boxer/209463,2005-03-18,6,0
Bettina Csabi,http://boxrec.com/boxer/69995,2005-03-19,23,1
Briamah Kamoko,http://boxrec.com/boxer/90061,2005-04-01,14,2
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2005-04-08,27,1
JD Chapman,http://boxrec.com/boxer/152786,2005-04-15,13,2
Natascha Ragosina,http://boxrec.com/boxer/262676,2005-05-07,6,0
Joe Calzaghe,http://boxrec.com/boxer/5364,2005-05-07,39,3
Bettina Csabi,http://boxrec.com/boxer/69995,2005-05-07,24,1
Edwin Valero,http://boxrec.com/boxer/122183,2005-05-21,13,2
JD Chapman,http://boxrec.com/boxer/152786,2005-05-27,14,2
Gabula Vabaza,http://boxrec.com/boxer/36527,2005-05-27,21,1
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2005-06-03,28,1
Laila Ali,http://boxrec.com/boxer/14260,2005-06-11,21,1
Bobby Aucoin,http://boxrec.com/boxer/145917,2005-06-17,14,2
Marcos Geraldo Jr,http://boxrec.com/boxer/209463,2005-06-17,7,0
JD Chapman,http://boxrec.com/boxer/152786,2005-06-18,15,2
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2005-06-25,34,3
Edwin Valero,http://boxrec.com/boxer/122183,2005-07-01,14,2
Natascha Ragosina,http://boxrec.com/boxer/262676,2005-07-09,7,0
Lakhin Vasansit,http://boxrec.com/boxer/6318,2005-07-25,24,1
Marcos Geraldo Jr,http://boxrec.com/boxer/209463,2005-07-29,8,0
Dmitry Pirog,http://boxrec.com/boxer/325260,2005-07-29,1,0
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2005-08-12,29,1
Edwin Valero,http://boxrec.com/boxer/122183,2005-08-13,15,2
Lakhin Vasansit,http://boxrec.com/boxer/6318,2005-08-31,25,1
Marcos Geraldo Jr,http://boxrec.com/boxer/209463,2005-09-09,9,2
Joe Calzaghe,http://boxrec.com/boxer/5364,2005-09-10,40,3
Bettina Csabi,http://boxrec.com/boxer/69995,2005-09-10,25,1
Natascha Ragosina,http://boxrec.com/boxer/262676,2005-09-17,8,0
JD Chapman,http://boxrec.com/boxer/152786,2005-09-24,16,2
Edwin Valero,http://boxrec.com/boxer/122183,2005-09-25,16,2
Gabula Vabaza,http://boxrec.com/boxer/36527,2005-09-30,22,1
Ronson Frank,http://boxrec.com/boxer/333372,2005-10-07,1,0
JD Chapman,http://boxrec.com/boxer/152786,2005-10-22,17,2
Natascha Ragosina,http://boxrec.com/boxer/262676,2005-10-29,9,2
Lakhin Vasansit,http://boxrec.com/boxer/6318,2005-10-31,26,1
Dmitry Pirog,http://boxrec.com/boxer/325260,2005-11-04,2,0
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2005-11-19,35,3
Bobby Aucoin,http://boxrec.com/boxer/145917,2005-11-26,15,2
JD Chapman,http://boxrec.com/boxer/152786,2005-11-26,18,1
Briamah Kamoko,http://boxrec.com/boxer/90061,2005-12-03,15,2
Edwin Valero,http://boxrec.com/boxer/122183,2005-12-05,17,2
Eddie White,http://boxrec.com/boxer/41391,2005-12-10,19,1
Bettina Csabi,http://boxrec.com/boxer/69995,2005-12-10,26,1
JD Chapman,http://boxrec.com/boxer/152786,2005-12-15,19,1
Laila Ali,http://boxrec.com/boxer/14260,2005-12-17,22,1
Dmitry Pirog,http://boxrec.com/boxer/325260,2005-12-23,3,0
Natascha Ragosina,http://boxrec.com/boxer/262676,2006-01-14,10,2
Lakhin Vasansit,http://boxrec.com/boxer/6318,2006-01-27,27,1
Bobby Aucoin,http://boxrec.com/boxer/145917,2006-02-04,16,2
Ronson Frank,http://boxrec.com/boxer/333372,2006-02-17,2,0
Edwin Valero,http://boxrec.com/boxer/122183,2006-02-25,18,1
JD Chapman,http://boxrec.com/boxer/152786,2006-02-25,20,1
Joe Calzaghe,http://boxrec.com/boxer/5364,2006-03-04,41,3
JD Chapman,http://boxrec.com/boxer/152786,2006-03-18,21,1
Edwin Valero,http://boxrec.com/boxer/122183,2006-03-25,19,1
Gabula Vabaza,http://boxrec.com/boxer/36527,2006-03-31,23,1
Joe Mesi,http://boxrec.com/boxer/16554,2006-04-01,30,1
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2006-04-08,36,3
Natascha Ragosina,http://boxrec.com/boxer/262676,2006-04-15,11,2
Dmitry Pirog,http://boxrec.com/boxer/325260,2006-04-16,4,0
Bettina Csabi,http://boxrec.com/boxer/69995,2006-04-22,27,1
JD Chapman,http://boxrec.com/boxer/152786,2006-04-26,22,1
Ronson Frank,http://boxrec.com/boxer/333372,2006-04-28,3,0
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2006-04-28,30,1
JD Chapman,http://boxrec.com/boxer/152786,2006-05-24,23,1
Briamah Kamoko,http://boxrec.com/boxer/90061,2006-05-26,16,2
Ronson Frank,http://boxrec.com/boxer/333372,2006-06-02,4,0
Bettina Csabi,http://boxrec.com/boxer/69995,2006-06-03,28,1
Bobby Aucoin,http://boxrec.com/boxer/145917,2006-06-17,17,2
Joe Mesi,http://boxrec.com/boxer/16554,2006-06-23,31,1
JD Chapman,http://boxrec.com/boxer/152786,2006-07-21,24,1
Dmitry Pirog,http://boxrec.com/boxer/325260,2006-07-27,5,0
Matt Kitterman,http://boxrec.com/boxer/36573,2006-07-28,16,2
Ronson Frank,http://boxrec.com/boxer/333372,2006-07-29,5,0
Edwin Valero,http://boxrec.com/boxer/122183,2006-08-05,20,1
Bobby Aucoin,http://boxrec.com/boxer/145917,2006-08-12,18,1
Joe Mesi,http://boxrec.com/boxer/16554,2006-08-12,32,3
Joe Mesi,http://boxrec.com/boxer/16554,2006-09-15,33,3
JD Chapman,http://boxrec.com/boxer/152786,2006-09-23,25,1
Alexander Frenkel,http://boxrec.com/boxer/372190,2006-09-23,1,0
Joe Calzaghe,http://boxrec.com/boxer/5364,2006-10-14,42,3
Dmitry Pirog,http://boxrec.com/boxer/325260,2006-10-25,6,0
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2006-11-04,37,3
Alexander Frenkel,http://boxrec.com/boxer/372190,2006-11-04,2,0
Laila Ali,http://boxrec.com/boxer/14260,2006-11-11,23,1
Natascha Ragosina,http://boxrec.com/boxer/262676,2006-11-18,12,2
Alexander Frenkel,http://boxrec.com/boxer/372190,2006-11-18,3,0
Ronson Frank,http://boxrec.com/boxer/333372,2006-11-28,6,0
Dmitry Pirog,http://boxrec.com/boxer/325260,2006-12-10,7,0
Alexander Frenkel,http://boxrec.com/boxer/372190,2006-12-16,4,0
Edwin Valero,http://boxrec.com/boxer/122183,2007-01-03,21,1
Laila Ali,http://boxrec.com/boxer/14260,2007-02-03,24,1
Natascha Ragosina,http://boxrec.com/boxer/262676,2007-02-17,13,2
Alexander Frenkel,http://boxrec.com/boxer/372190,2007-02-17,5,0
Joe Mesi,http://boxrec.com/boxer/16554,2007-02-22,34,3
Ronson Frank,http://boxrec.com/boxer/333372,2007-02-22,7,0
Cristian Bejarano,http://boxrec.com/boxer/36470,2007-03-03,13,2
Alexander Frenkel,http://boxrec.com/boxer/372190,2007-03-03,6,0
Harry Simon,http://boxrec.com/boxer/5625,2007-03-03,24,1
Ronson Frank,http://boxrec.com/boxer/333372,2007-03-22,8,0
Briamah Kamoko,http://boxrec.com/boxer/90061,2007-03-23,17,2
Dmitry Pirog,http://boxrec.com/boxer/325260,2007-03-24,8,0
Alexander Frenkel,http://boxrec.com/boxer/372190,2007-03-24,7,0
Joe Calzaghe,http://boxrec.com/boxer/5364,2007-04-07,43,3
JD Chapman,http://boxrec.com/boxer/152786,2007-04-14,26,1
Joe Mesi,http://boxrec.com/boxer/16554,2007-04-14,35,3
Alexander Frenkel,http://boxrec.com/boxer/372190,2007-04-14,8,0
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2007-04-27,31,1
Cristian Bejarano,http://boxrec.com/boxer/36470,2007-04-28,14,2
Edwin Valero,http://boxrec.com/boxer/122183,2007-05-03,22,1
Marcos Geraldo Jr,http://boxrec.com/boxer/209463,2007-05-04,10,2
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2007-05-05,38,3
Bobby Aucoin,http://boxrec.com/boxer/145917,2007-05-12,19,1
Matt Kitterman,http://boxrec.com/boxer/36573,2007-05-18,17,2
Natascha Ragosina,http://boxrec.com/boxer/262676,2007-05-25,14,2
Alexander Frenkel,http://boxrec.com/boxer/372190,2007-05-26,9,2
Dmitry Pirog,http://boxrec.com/boxer/325260,2007-06-02,9,2
Briamah Kamoko,http://boxrec.com/boxer/90061,2007-06-02,18,1
JD Chapman,http://boxrec.com/boxer/152786,2007-06-23,27,1
Alexander Frenkel,http://boxrec.com/boxer/372190,2007-06-23,10,2
Alexander Frenkel,http://boxrec.com/boxer/372190,2007-07-21,11,2
Jesse Lubash,http://boxrec.com/boxer/397911,2007-07-21,1,0
Alexander Frenkel,http://boxrec.com/boxer/372190,2007-08-18,12,2
Natascha Ragosina,http://boxrec.com/boxer/262676,2007-09-08,15,2
Jesse Lubash,http://boxrec.com/boxer/397911,2007-09-22,2,0
Cristian Bejarano,http://boxrec.com/boxer/36470,2007-09-29,15,2
Alexander Frenkel,http://boxrec.com/boxer/372190,2007-09-29,13,2
Joe Mesi,http://boxrec.com/boxer/16554,2007-10-12,36,3
Dmitry Pirog,http://boxrec.com/boxer/325260,2007-10-25,10,2
JD Chapman,http://boxrec.com/boxer/152786,2007-11-03,28,1
Joe Calzaghe,http://boxrec.com/boxer/5364,2007-11-03,44,3
Ronson Frank,http://boxrec.com/boxer/333372,2007-11-16,9,2
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2007-12-08,39,3
Edwin Valero,http://boxrec.com/boxer/122183,2007-12-15,23,1
Natascha Ragosina,http://boxrec.com/boxer/262676,2007-12-15,16,2
Ronson Frank,http://boxrec.com/boxer/333372,2007-12-15,10,2
Jesse Lubash,http://boxrec.com/boxer/397911,2008-02-01,3,0
JD Chapman,http://boxrec.com/boxer/152786,2008-02-08,29,1
Alexander Frenkel,http://boxrec.com/boxer/372190,2008-02-16,14,2
Natascha Ragosina,http://boxrec.com/boxer/262676,2008-03-15,17,2
Julio Cesar Matthews,http://boxrec.com/boxer/357135,2008-03-15,3,0
Jesse Lubash,http://boxrec.com/boxer/397911,2008-03-22,4,0
Jesse Lubash,http://boxrec.com/boxer/397911,2008-04-05,5,0
Dmitry Pirog,http://boxrec.com/boxer/325260,2008-04-12,11,2
Joe Calzaghe,http://boxrec.com/boxer/5364,2008-04-19,45,3
Ronson Frank,http://boxrec.com/boxer/333372,2008-04-25,11,2
Alexander Frenkel,http://boxrec.com/boxer/372190,2008-05-17,15,2
Julio Cesar Matthews,http://boxrec.com/boxer/357135,2008-06-06,4,0
Edwin Valero,http://boxrec.com/boxer/122183,2008-06-12,24,1
Jesse Lubash,http://boxrec.com/boxer/397911,2008-06-14,6,0
Jesse Lubash,http://boxrec.com/boxer/397911,2008-06-28,7,0
Natascha Ragosina,http://boxrec.com/boxer/262676,2008-07-11,18,1
Dmitry Pirog,http://boxrec.com/boxer/325260,2008-07-19,12,2
Ronson Frank,http://boxrec.com/boxer/333372,2008-08-01,12,2
Julio Cesar Matthews,http://boxrec.com/boxer/357135,2008-09-13,5,0
Jesse Lubash,http://boxrec.com/boxer/397911,2008-10-18,8,0
Joe Calzaghe,http://boxrec.com/boxer/5364,2008-11-08,46,3
Natascha Ragosina,http://boxrec.com/boxer/262676,2008-11-28,19,1
Shawn Estrada,http://boxrec.com/boxer/474207,2008-11-29,1,0
Julio Cesar Matthews,http://boxrec.com/boxer/357135,2008-12-05,6,0
Dmitry Pirog,http://boxrec.com/boxer/325260,2008-12-06,13,2
Tyson Fury,http://boxrec.com/boxer/479205,2008-12-06,1,0
Shawn Estrada,http://boxrec.com/boxer/474207,2008-12-13,2,0
Tyson Fury,http://boxrec.com/boxer/479205,2009-01-17,2,0
Jesse Lubash,http://boxrec.com/boxer/397911,2009-01-24,9,2
Gabor Veto,http://boxrec.com/boxer/470239,2009-02-21,1,0
Jesse Lubash,http://boxrec.com/boxer/397911,2009-02-27,10,2
Tyson Fury,http://boxrec.com/boxer/479205,2009-02-28,3,0
Tyson Fury,http://boxrec.com/boxer/479205,2009-03-14,4,0
Gabor Veto,http://boxrec.com/boxer/470239,2009-03-15,2,0
Ronson Frank,http://boxrec.com/boxer/333372,2009-03-20,13,2
Gabor Veto,http://boxrec.com/boxer/470239,2009-03-21,3,0
Shawn Estrada,http://boxrec.com/boxer/474207,2009-03-27,3,0
Natascha Ragosina,http://boxrec.com/boxer/262676,2009-03-28,20,1
Julio Cesar Matthews,http://boxrec.com/boxer/357135,2009-04-03,7,0
Edwin Valero,http://boxrec.com/boxer/122183,2009-04-04,25,1
Alexander Frenkel,http://boxrec.com/boxer/372190,2009-04-04,16,2
Shawn Estrada,http://boxrec.com/boxer/474207,2009-04-11,4,0
Tyson Fury,http://boxrec.com/boxer/479205,2009-04-11,5,0
Shawn Estrada,http://boxrec.com/boxer/474207,2009-04-23,5,0
Jesse Lubash,http://boxrec.com/boxer/397911,2009-05-02,11,2
Gabor Veto,http://boxrec.com/boxer/470239,2009-05-02,4,0
Alexander Frenkel,http://boxrec.com/boxer/372190,2009-05-09,17,2
Gabor Veto,http://boxrec.com/boxer/470239,2009-05-09,5,0
Gabor Veto,http://boxrec.com/boxer/470239,2009-05-16,6,0
Shawn Estrada,http://boxrec.com/boxer/474207,2009-05-16,6,0
Tyson Fury,http://boxrec.com/boxer/479205,2009-05-23,6,0
Julio Cesar Matthews,http://boxrec.com/boxer/357135,2009-05-30,8,0
George Foreman,http://boxrec.com/boxer/498261,2009-06-06,1,0
Dmitry Pirog,http://boxrec.com/boxer/325260,2009-06-26,14,2
Alexander Frenkel,http://boxrec.com/boxer/372190,2009-06-27,18,1
Gabor Veto,http://boxrec.com/boxer/470239,2009-06-27,7,0
Natascha Ragosina,http://boxrec.com/boxer/262676,2009-07-03,21,1
Gabor Veto,http://boxrec.com/boxer/470239,2009-07-04,8,0
Tyson Fury,http://boxrec.com/boxer/479205,2009-07-18,7,0
Bobby Aucoin,http://boxrec.com/boxer/145917,2009-07-24,20,1
Gabor Veto,http://boxrec.com/boxer/470239,2009-07-25,9,2
George Foreman,http://boxrec.com/boxer/498261,2009-07-31,2,0
Gabor Veto,http://boxrec.com/boxer/470239,2009-09-04,10,2
Tyson Fury,http://boxrec.com/boxer/479205,2009-09-11,8,0
Alexander Frenkel,http://boxrec.com/boxer/372190,2009-09-12,19,1
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2009-09-19,40,3
Alexander Frenkel,http://boxrec.com/boxer/372190,2009-09-19,20,1
Tyson Fury,http://boxrec.com/boxer/479205,2009-09-26,9,2
George Foreman,http://boxrec.com/boxer/498261,2009-09-26,3,0
Jesse Lubash,http://boxrec.com/boxer/397911,2009-09-30,12,2
Jesse Lubash,http://boxrec.com/boxer/397911,2009-10-31,13,2
Alexander Frenkel,http://boxrec.com/boxer/372190,2009-11-07,21,1
Gabor Veto,http://boxrec.com/boxer/470239,2009-11-14,11,2
George Foreman,http://boxrec.com/boxer/498261,2009-11-14,4,0
Gabor Veto,http://boxrec.com/boxer/470239,2009-11-28,12,2
Julio Cesar Matthews,http://boxrec.com/boxer/357135,2009-12-04,9,2
Gabor Veto,http://boxrec.com/boxer/470239,2009-12-12,13,2
Edwin Valero,http://boxrec.com/boxer/122183,2009-12-19,26,1
Natascha Ragosina,http://boxrec.com/boxer/262676,2009-12-19,22,1
George Foreman,http://boxrec.com/boxer/498261,2010-01-09,5,0
Edwin Valero,http://boxrec.com/boxer/122183,2010-02-06,27,1
Dmitry Pirog,http://boxrec.com/boxer/325260,2010-02-06,15,2
Briamah Kamoko,http://boxrec.com/boxer/90061,2010-02-06,19,1
Harry Simon,http://boxrec.com/boxer/5625,2010-02-20,25,1
Gabor Veto,http://boxrec.com/boxer/470239,2010-02-28,14,2
Tyson Fury,http://boxrec.com/boxer/479205,2010-03-05,10,2
Ronson Frank,http://boxrec.com/boxer/333372,2010-03-12,14,2
Alexander Frenkel,http://boxrec.com/boxer/372190,2010-03-13,22,1
George Foreman,http://boxrec.com/boxer/498261,2010-03-25,6,0
Gabor Veto,http://boxrec.com/boxer/470239,2010-03-27,15,2
Ronson Frank,http://boxrec.com/boxer/333372,2010-04-02,15,2
George Foreman,http://boxrec.com/boxer/498261,2010-04-03,7,0
Gabor Veto,http://boxrec.com/boxer/470239,2010-04-17,16,2
Dmitry Pirog,http://boxrec.com/boxer/325260,2010-04-27,16,2
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2010-05-01,41,3
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-05-08,1,0
Gabor Veto,http://boxrec.com/boxer/470239,2010-05-22,17,2
Gabor Veto,http://boxrec.com/boxer/470239,2010-05-29,18,1
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-06-05,2,0
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-06-11,3,0
Julio Cesar Matthews,http://boxrec.com/boxer/357135,2010-06-13,10,2
Tyson Fury,http://boxrec.com/boxer/479205,2010-06-25,11,2
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-06-27,4,0
George Foreman,http://boxrec.com/boxer/498261,2010-07-13,8,0
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-07-16,5,0
Shawn Estrada,http://boxrec.com/boxer/474207,2010-07-23,7,0
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-07-24,6,0
Dmitry Pirog,http://boxrec.com/boxer/325260,2010-07-31,17,2
Briamah Kamoko,http://boxrec.com/boxer/90061,2010-07-31,20,1
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-08-07,7,0
George Foreman,http://boxrec.com/boxer/498261,2010-08-11,9,2
Shawn Estrada,http://boxrec.com/boxer/474207,2010-08-13,8,0
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-08-14,8,0
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-08-26,9,2
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-09-05,10,2
Tyson Fury,http://boxrec.com/boxer/479205,2010-09-10,12,2
Gabor Veto,http://boxrec.com/boxer/470239,2010-09-11,19,1
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-09-15,11,2
Alexander Frenkel,http://boxrec.com/boxer/372190,2010-09-18,23,1
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-09-25,12,2
George Foreman,http://boxrec.com/boxer/498261,2010-10-01,10,2
Gabor Veto,http://boxrec.com/boxer/470239,2010-10-02,20,1
Shawn Estrada,http://boxrec.com/boxer/474207,2010-10-07,9,2
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-10-09,13,2
Gabor Veto,http://boxrec.com/boxer/470239,2010-10-23,21,1
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-10-23,14,2
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-11-02,15,2
Shawn Estrada,http://boxrec.com/boxer/474207,2010-11-08,10,2
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-11-26,16,2
Harry Simon,http://boxrec.com/boxer/5625,2010-12-04,26,1
Gabor Veto,http://boxrec.com/boxer/470239,2010-12-11,22,1
Jesse Lubash,http://boxrec.com/boxer/397911,2010-12-17,14,2
Tyson Fury,http://boxrec.com/boxer/479205,2010-12-18,13,2
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2011-01-15,17,2
Ronson Frank,http://boxrec.com/boxer/333372,2011-01-28,16,2
Shawn Estrada,http://boxrec.com/boxer/474207,2011-01-28,11,2
Briamah Kamoko,http://boxrec.com/boxer/90061,2011-01-29,21,1
Tyson Fury,http://boxrec.com/boxer/479205,2011-02-19,14,2
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2011-02-19,18,1
George Foreman,http://boxrec.com/boxer/498261,2011-02-25,11,2
Jesse Lubash,http://boxrec.com/boxer/397911,2011-03-19,15,2
Dmitry Pirog,http://boxrec.com/boxer/325260,2011-03-26,18,1
Gabor Veto,http://boxrec.com/boxer/470239,2011-03-26,23,1
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2011-03-26,19,1
George Foreman,http://boxrec.com/boxer/498261,2011-04-09,12,2
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2011-04-09,20,1
Gabor Veto,http://boxrec.com/boxer/470239,2011-04-16,24,1
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2011-05-07,21,1
Shawn Estrada,http://boxrec.com/boxer/474207,2011-05-14,12,2
Briamah Kamoko,http://boxrec.com/boxer/90061,2011-06-25,22,1
Gabor Veto,http://boxrec.com/boxer/470239,2011-07-02,25,1
Tyson Fury,http://boxrec.com/boxer/479205,2011-07-23,15,2
George Foreman,http://boxrec.com/boxer/498261,2011-07-30,13,2
Shawn Estrada,http://boxrec.com/boxer/474207,2011-08-13,13,2
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2011-08-20,22,1
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2011-09-17,42,3
Tyson Fury,http://boxrec.com/boxer/479205,2011-09-17,16,2
Dmitry Pirog,http://boxrec.com/boxer/325260,2011-09-25,19,1
Gabor Veto,http://boxrec.com/boxer/470239,2011-10-15,26,1
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2011-10-15,23,1
George Foreman,http://boxrec.com/boxer/498261,2011-10-27,14,2
Tyson Fury,http://boxrec.com/boxer/479205,2011-11-12,17,2
Gabor Veto,http://boxrec.com/boxer/470239,2011-11-19,27,1
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2011-11-26,24,1
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2011-12-28,25,1
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2012-01-29,26,1
George Foreman,http://boxrec.com/boxer/498261,2012-02-04,15,2
Shawn Estrada,http://boxrec.com/boxer/474207,2012-02-17,14,2
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2012-02-21,27,1
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2012-02-25,32,3
Briamah Kamoko,http://boxrec.com/boxer/90061,2012-02-25,23,1
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2012-03-31,28,1
Tyson Fury,http://boxrec.com/boxer/479205,2012-04-14,18,1
Gabor Veto,http://boxrec.com/boxer/470239,2012-04-21,28,1
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2012-04-29,29,1
Dmitry Pirog,http://boxrec.com/boxer/325260,2012-05-01,20,1
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2012-05-05,43,3
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2012-05-26,33,3
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2012-05-27,30,1
Harry Simon,http://boxrec.com/boxer/5625,2012-06-23,27,1
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2012-06-28,31,1
Tyson Fury,http://boxrec.com/boxer/479205,2012-07-07,19,1
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2012-07-21,32,3
Shawn Estrada,http://boxrec.com/boxer/474207,2012-08-11,15,2
Tyson Fury,http://boxrec.com/boxer/479205,2012-12-01,20,1
Briamah Kamoko,http://boxrec.com/boxer/90061,2012-12-01,24,1
George Foreman,http://boxrec.com/boxer/498261,2012-12-06,16,2
Ed Brown,http://boxrec.com/boxer/634941,2012-12-14,1,0
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2012-12-22,33,3
Ronson Frank,http://boxrec.com/boxer/333372,2013-03-27,17,2
Briamah Kamoko,http://boxrec.com/boxer/90061,2013-03-28,25,1
Ed Brown,http://boxrec.com/boxer/634941,2013-04-13,2,0
Tyson Fury,http://boxrec.com/boxer/479205,2013-04-20,21,1
Briamah Kamoko,http://boxrec.com/boxer/90061,2013-05-03,26,1
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2013-05-04,44,3
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2013-06-09,34,3
Harry Simon,http://boxrec.com/boxer/5625,2013-06-29,28,1
Ed Brown,http://boxrec.com/boxer/634941,2013-07-26,3,0
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2013-09-14,45,3
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2013-09-22,35,3
Harry Simon,http://boxrec.com/boxer/5625,2013-09-28,29,1
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2013-11-09,36,3
Tyson Fury,http://boxrec.com/boxer/479205,2014-02-15,22,1
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2014-05-03,46,3
Briamah Kamoko,http://boxrec.com/boxer/90061,2014-05-15,27,1
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2014-07-26,37,3
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2014-08-09,38,3
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2014-09-13,47,3
Shawn Estrada,http://boxrec.com/boxer/474207,2014-11-20,16,2
Tyson Fury,http://boxrec.com/boxer/479205,2014-11-29,23,1
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2015-02-01,39,3
Tyson Fury,http://boxrec.com/boxer/479205,2015-02-28,24,1
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2015-05-02,48,3
Ed Brown,http://boxrec.com/boxer/634941,2015-05-16,4,0
Ed Brown,http://boxrec.com/boxer/634941,2015-06-13,5,0
Ed Brown,http://boxrec.com/boxer/634941,2015-06-27,6,0
Ed Brown,http://boxrec.com/boxer/634941,2015-07-11,7,0
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2015-07-17,40,3
Ed Brown,http://boxrec.com/boxer/634941,2015-08-08,8,0
Ed Brown,http://boxrec.com/boxer/634941,2015-08-15,9,2
Ed Brown,http://boxrec.com/boxer/634941,2015-08-22,10,2
Ed Brown,http://boxrec.com/boxer/634941,2015-09-05,11,2
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2015-09-12,49,3
Ed Brown,http://boxrec.com/boxer/634941,2015-09-26,12,2
